STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,3463262,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,3455694,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,3448011,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,216053159,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,216447105,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,216736313,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,216930573,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,217209896,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,217536571,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,217890313,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,218290877,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,USA,United States,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,218805742,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,5178090966,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,5226205333,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,5278463159,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,5331774896,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,5384999748,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,5435411787,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,5479363494,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,5520837959,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,5562392989,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,1189317,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,1189631,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,1175904,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,1157247,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,1137546,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,1118537,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,1101463,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,1086684,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LVA,Latvia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,1074035,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,1845771,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,1861569,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,1851047,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,1832021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,1808611,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,1782053,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,1755622,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,1731199,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,LTU,Lithuania,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,1709272,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,17311523,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,17539043,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,17759148,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,17973376,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,18174000,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,18370856,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,18571967,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,18773651,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,18989942,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,37490709,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,37463313,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,37379764,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,37262992,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,37124131,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,36964194,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,36774104,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,36531923,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ITA,Italy,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,36260842,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,73129793,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,72682838,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,72180805,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,71700515,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,71231391,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,70715530,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,70147364,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,69507295,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,JPN,Japan,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,68753639,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,148344444,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,148985045,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,149547906,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,150013809,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,150433948,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,150809995,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,151130079,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,151449268,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BRA,Brazil,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,151794581,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,IDN,Indonesia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,189011800,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,IDN,Indonesia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,190716600,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,IDN,Indonesia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,192324500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,IDN,Indonesia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,193857900,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,IDN,Indonesia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,195270200,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,IDN,Indonesia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,196594200,,A,Normal value,0,Units,0,Zero
